,date,UniqueCarrier,ArrDelay
35,2005-08-31,AA,11.071478212523456
36,2005-08-31,DL,13.033433837041265
37,2005-08-31,UA,4.648311926163337
38,2005-08-31,US,5.244282859680284
39,2005-08-31,WN,6.789496658943622
40,2005-09-30,AA,4.715345969399406
41,2005-09-30,DL,1.2971103821483045
42,2005-09-30,UA,2.7857710753763687
43,2005-09-30,US,-1.5062887178524498
44,2005-09-30,WN,2.599522798940086
45,2005-10-31,AA,4.589638359155858
46,2005-10-31,DL,3.900818981091172
47,2005-10-31,UA,4.223572807842749
48,2005-10-31,US,3.665386521308226
49,2005-10-31,WN,4.800875852001701
50,2005-11-30,AA,6.368932038834951
51,2005-11-30,DL,7.207745808933894
52,2005-11-30,UA,4.027029773397013
53,2005-11-30,US,1.5976656025538707
54,2005-11-30,WN,2.245937600591328
55,2005-12-31,AA,12.962700152320096
56,2005-12-31,DL,9.501918287675844
57,2005-12-31,UA,15.035152293668634
58,2005-12-31,US,5.502070756703636
59,2005-12-31,WN,5.930583363669458
0,2006-01-31,AA,5.868587842846553
1,2006-01-31,DL,7.595004663224222
2,2006-01-31,UA,8.15798136331409
3,2006-01-31,US,2.4163827987471707
4,2006-01-31,WN,1.3878270800443384
5,2006-02-28,AA,8.73892030848329
6,2006-02-28,DL,6.037537614117407
7,2006-02-28,UA,8.638305369582305
8,2006-02-28,US,3.294215693934422
9,2006-02-28,WN,5.301683418634766
10,2006-03-31,AA,11.40832230820813
11,2006-03-31,DL,3.9869131975199292
12,2006-03-31,UA,14.111244334668234
13,2006-03-31,US,2.2966203777358576
14,2006-03-31,WN,4.607636494960438
15,2006-04-30,AA,8.700116862065066
16,2006-04-30,DL,2.4157399081917563
17,2006-04-30,UA,8.578110616276467
18,2006-04-30,US,4.636935035025429
19,2006-04-30,WN,5.4871188282434975
20,2006-05-31,AA,9.50532401478283
21,2006-05-31,DL,2.527376195665335
22,2006-05-31,UA,12.101489402329578
23,2006-05-31,US,4.0670753354950175
24,2006-05-31,WN,4.632398209802424
25,2006-06-30,AA,10.283219681271898
26,2006-06-30,DL,10.655487137050649
27,2006-06-30,UA,14.183823707470639
28,2006-06-30,US,11.318468501892113
29,2006-06-30,WN,9.495264846621
30,2006-07-31,AA,10.953575746303358
31,2006-07-31,DL,7.2404724973153565
32,2006-07-31,UA,13.672221959187539
33,2006-07-31,US,11.550685791558003
34,2006-07-31,WN,8.025647651657083
35,2006-08-31,AA,9.180069704401705
36,2006-08-31,DL,8.383764272907426
37,2006-08-31,UA,8.740313653136532
38,2006-08-31,US,7.833583744723474
39,2006-08-31,WN,4.861372983233154
40,2006-09-30,AA,9.664140264777473
41,2006-09-30,DL,12.27541764886748
42,2006-09-30,UA,9.697146708604809
43,2006-09-30,US,6.64193668528864
44,2006-09-30,WN,2.989876726439022
45,2006-10-31,AA,8.255268964467778
46,2006-10-31,DL,13.769174915894183
47,2006-10-31,UA,10.939471850445731
48,2006-10-31,US,7.690240218981547
49,2006-10-31,WN,4.318067681575104
50,2006-11-30,AA,8.026750165062724
51,2006-11-30,DL,6.484488366274706
52,2006-11-30,UA,6.241487377191891
53,2006-11-30,US,7.440357926393374
54,2006-11-30,WN,2.2586912515402218
55,2006-12-31,AA,14.493161196263117
56,2006-12-31,DL,3.177416104000806
57,2006-12-31,UA,10.429384077122505
58,2006-12-31,US,10.797371993793638
59,2006-12-31,WN,7.100251221063754
0,2007-01-31,AA,13.562477383967853
1,2007-01-31,DL,3.7338053005549505
2,2007-01-31,UA,9.868311541208048
3,2007-01-31,US,8.778746317670352
4,2007-01-31,WN,1.7953828232553215
5,2007-02-28,AA,15.08675425371527
6,2007-02-28,DL,5.654853976682443
7,2007-02-28,UA,16.200906344410875
8,2007-02-28,US,17.77990772272877
9,2007-02-28,WN,6.095083246618106
10,2007-03-31,AA,12.074684881877877
11,2007-03-31,DL,4.211507434159903
12,2007-03-31,UA,11.744238470946545
13,2007-03-31,US,20.525064947560857
14,2007-03-31,WN,3.883584555027875
15,2007-04-30,AA,13.07376886417792
16,2007-04-30,DL,3.9725435031780765
17,2007-04-30,UA,11.01259268568556
18,2007-04-30,US,15.084862046918802
19,2007-04-30,WN,3.3895044403485253
20,2007-05-31,AA,12.350214838155257
21,2007-05-31,DL,1.9667004864850803
22,2007-05-31,UA,8.50202182597681
23,2007-05-31,US,11.33082109318565
24,2007-05-31,WN,3.7156130424163476
25,2007-06-30,AA,26.304088277858177
26,2007-06-30,DL,16.92670993256604
27,2007-06-30,UA,18.767504061992252
28,2007-06-30,US,19.31431044137861
29,2007-06-30,WN,11.000666368189249
30,2007-07-31,AA,20.936430737540768
31,2007-07-31,DL,17.32049744179784
32,2007-07-31,UA,14.111121840523381
33,2007-07-31,US,15.013154988342128
34,2007-07-31,WN,10.250558656418788
35,2007-08-31,AA,14.95734281693355
36,2007-08-31,DL,14.351384315160386
37,2007-08-31,UA,16.898828871892924
38,2007-08-31,US,12.272554347826087
39,2007-08-31,WN,8.186452935989776
40,2007-09-30,AA,7.1666169124524846
41,2007-09-30,DL,4.000857365549494
42,2007-09-30,UA,5.435709285140145
43,2007-09-30,US,3.022421764344317
44,2007-09-30,WN,1.361644435637782
45,2007-10-31,AA,9.039778963703116
46,2007-10-31,DL,4.248912777913511
47,2007-10-31,UA,8.677148225056857
48,2007-10-31,US,6.663590752086328
49,2007-10-31,WN,3.904587892781849
50,2007-11-30,AA,8.320524465858378
51,2007-11-30,DL,0.5659401173065595
52,2007-11-30,UA,7.457009907719656
53,2007-11-30,US,1.7297389838544
54,2007-11-30,WN,2.037194167559107
55,2007-12-31,AA,20.82153427252279
56,2007-12-31,DL,9.64732493070446
57,2007-12-31,UA,24.945558358783693
58,2007-12-31,US,5.817923963673268
59,2007-12-31,WN,9.78850825796705
0,2008-01-31,AA,15.071998420221169
1,2008-01-31,DL,4.4382083254442675
2,2008-01-31,UA,19.83305925560489
3,2008-01-31,US,1.823384311790824
4,2008-01-31,WN,6.868690501163755
5,2008-02-29,AA,18.253438454374148
6,2008-02-29,DL,6.5251310080577
7,2008-02-29,UA,16.53904539898229
8,2008-02-29,US,5.086551006245663
9,2008-02-29,WN,11.334683972178285
10,2008-03-31,AA,17.93071636051221
11,2008-03-31,DL,10.862782438622677
12,2008-03-31,UA,11.040290905405064
13,2008-03-31,US,2.5802953630073326
14,2008-03-31,WN,8.96462660316582
15,2008-04-30,AA,13.104008941563508
16,2008-04-30,DL,8.16250272747109
17,2008-04-30,UA,10.483723376281883
18,2008-04-30,US,1.5587304962653836
19,2008-04-30,WN,3.523807145639602
20,2008-05-31,AA,14.559009078319741
21,2008-05-31,DL,2.6262693339973993
22,2008-05-31,UA,10.237745411728568
23,2008-05-31,US,0.03167890408115611
24,2008-05-31,WN,4.892102815177479
25,2008-06-30,AA,24.14282829506674
26,2008-06-30,DL,10.405438082699696
27,2008-06-30,UA,22.869446659635223
28,2008-06-30,US,6.424821002386635
29,2008-06-30,WN,9.341731388520554
30,2008-07-31,AA,14.770654227225414
31,2008-07-31,DL,16.80965477500131
32,2008-07-31,UA,14.528083976350336
33,2008-07-31,US,5.305992154047332
34,2008-07-31,WN,4.452327685154563
35,2008-08-31,AA,12.839898004520254
36,2008-08-31,DL,8.1056717532814
37,2008-08-31,UA,11.17852424026832
38,2008-08-31,US,2.670682302771855
39,2008-08-31,WN,2.549089900770465
40,2008-09-30,AA,4.031765102651659
41,2008-09-30,DL,1.5241390857844506
42,2008-09-30,UA,4.848468864468864
43,2008-09-30,US,0.027896691520426387
44,2008-09-30,WN,-2.4837894297054524
45,2008-10-31,AA,2.5836962025316454
46,2008-10-31,DL,4.000234552135727
47,2008-10-31,UA,-1.5339943745205558
48,2008-10-31,US,-2.0711832061068702
49,2008-10-31,WN,-2.0701358362045066
50,2008-11-30,AA,-0.22275373437429488
51,2008-11-30,DL,6.288200420730541
52,2008-11-30,UA,-1.8948412698412698
53,2008-11-30,US,1.6207750331087696
54,2008-11-30,WN,-0.6531199764649023
55,2008-12-31,AA,12.694496288901428
56,2008-12-31,DL,13.955921034415926
57,2008-12-31,UA,14.060738627357743
58,2008-12-31,US,9.13698438461969
59,2008-12-31,WN,15.900018937799848
