,date,Origin,DepDelay
48,2004-10-31,ORD,0.4424480406155799
49,2004-10-31,STL,0.35628187297172
50,2004-11-30,ATL,7.256248657165366
51,2004-11-30,DFW,2.202115469369766
52,2004-11-30,LAX,0.2058582160217158
53,2004-11-30,ORD,2.4304695176656557
54,2004-11-30,STL,0.9427145234133587
55,2004-12-31,ATL,7.505423823099924
56,2004-12-31,DFW,4.000311776233743
57,2004-12-31,LAX,3.7168432137768694
58,2004-12-31,ORD,8.559050494883408
59,2004-12-31,STL,3.439252336448598
0,2005-01-31,ATL,5.045512293550557
1,2005-01-31,DFW,2.8350201522615315
2,2005-01-31,LAX,3.5891828944814645
3,2005-01-31,ORD,10.8857248010305
4,2005-01-31,STL,2.7072835547411818
5,2005-02-28,ATL,4.824295656704753
6,2005-02-28,DFW,0.5611498928159182
7,2005-02-28,LAX,2.3911156127912023
8,2005-02-28,ORD,2.67976349418272
9,2005-02-28,STL,0.1359691417550627
10,2005-03-31,ATL,6.078249380677127
11,2005-03-31,DFW,1.2864595684135642
12,2005-03-31,LAX,0.7025848836495364
13,2005-03-31,ORD,4.792153661051908
14,2005-03-31,STL,1.356289376493591
15,2005-04-30,ATL,2.07648296724977
16,2005-04-30,DFW,0.2725265904073851
17,2005-04-30,LAX,-0.19338192607882346
18,2005-04-30,ORD,0.37339055793991416
19,2005-04-30,STL,-0.5627256317689531
20,2005-05-31,ATL,1.3154960286559725
21,2005-05-31,DFW,0.03469717106512246
22,2005-05-31,LAX,-0.2041900806254581
23,2005-05-31,ORD,2.4478459502156187
24,2005-05-31,STL,-0.14565826330532214
25,2005-06-30,ATL,7.342344411272596
26,2005-06-30,DFW,3.5453126478100465
27,2005-06-30,LAX,2.038007863695937
28,2005-06-30,ORD,8.91169116034218
29,2005-06-30,STL,3.234750859106529
30,2005-07-31,ATL,13.988524089226903
31,2005-07-31,DFW,9.567186174250882
32,2005-07-31,LAX,2.217210100514832
33,2005-07-31,ORD,8.944037566775805
34,2005-07-31,STL,4.397452229299363
35,2005-08-31,ATL,11.997586675730796
36,2005-08-31,DFW,4.695264302516533
37,2005-08-31,LAX,1.7452524038461539
38,2005-08-31,ORD,3.7074075671944433
39,2005-08-31,STL,1.937225636523266
40,2005-09-30,ATL,1.5261260605177875
41,2005-09-30,DFW,-0.025633499657567754
42,2005-09-30,LAX,0.42651912250048535
43,2005-09-30,ORD,1.6832981344596973
44,2005-09-30,STL,-0.43984082397003743
45,2005-10-31,ATL,3.1392635925671026
46,2005-10-31,DFW,-0.08756782259966973
47,2005-10-31,LAX,0.3704580348004094
48,2005-10-31,ORD,1.7081710396781236
49,2005-10-31,STL,0.1341895482728078
50,2005-11-30,ATL,3.3702536231884057
51,2005-11-30,DFW,0.9760254188330445
52,2005-11-30,LAX,0.179421768707483
53,2005-11-30,ORD,4.935284186831739
54,2005-11-30,STL,1.0649915438511717
55,2005-12-31,ATL,8.509970179283584
56,2005-12-31,DFW,5.362888394153519
57,2005-12-31,LAX,2.7932643794147327
58,2005-12-31,ORD,13.101579840710276
59,2005-12-31,STL,3.1732430539341583
0,2006-01-31,ATL,4.735481717718609
1,2006-01-31,DFW,1.0001457017969888
2,2006-01-31,LAX,1.0292149292149293
3,2006-01-31,ORD,6.086716626863214
4,2006-01-31,STL,-0.31491329479768787
5,2006-02-28,ATL,4.73636399856568
6,2006-02-28,DFW,3.8083800086169752
7,2006-02-28,LAX,3.0221721430648443
8,2006-02-28,ORD,5.331041518807665
9,2006-02-28,STL,1.0350967741935484
10,2006-03-31,ATL,3.831083858591395
11,2006-03-31,DFW,4.935954944178628
12,2006-03-31,LAX,3.571779372874953
13,2006-03-31,ORD,9.874681210028642
14,2006-03-31,STL,1.656960070593426
15,2006-04-30,ATL,3.297149678072777
16,2006-04-30,DFW,5.005399072989355
17,2006-04-30,LAX,2.348077902240326
18,2006-04-30,ORD,5.74820442562378
19,2006-04-30,STL,1.905427440018635
20,2006-05-31,ATL,3.74744844823995
21,2006-05-31,DFW,5.3455112280189
22,2006-05-31,LAX,0.8650141198619391
23,2006-05-31,ORD,7.885307643514113
24,2006-05-31,STL,2.427367487247727
25,2006-06-30,ATL,9.576600582676047
26,2006-06-30,DFW,5.441224148941396
27,2006-06-30,LAX,2.019971557534162
28,2006-06-30,ORD,7.921809092329323
29,2006-06-30,STL,4.74915938130464
30,2006-07-31,ATL,9.08946922163812
31,2006-07-31,DFW,4.5286120619004
32,2006-07-31,LAX,2.386421432373292
33,2006-07-31,ORD,8.869524258125294
34,2006-07-31,STL,4.140835579514825
35,2006-08-31,ATL,9.791204602162463
36,2006-08-31,DFW,3.614142172973988
37,2006-08-31,LAX,2.611660195317096
38,2006-08-31,ORD,7.590089034676663
39,2006-08-31,STL,1.6384666226040978
40,2006-09-30,ATL,10.129222683474882
41,2006-09-30,DFW,1.9450376245678258
42,2006-09-30,LAX,1.091769033699008
43,2006-09-30,ORD,7.335401711481526
44,2006-09-30,STL,0.14108853071712216
45,2006-10-31,ATL,10.534237336267793
46,2006-10-31,DFW,2.7324139252023176
47,2006-10-31,LAX,2.46573902288188
48,2006-10-31,ORD,9.615120412157035
49,2006-10-31,STL,2.329364187822961
50,2006-11-30,ATL,6.044785925466292
51,2006-11-30,DFW,1.3832107401882618
52,2006-11-30,LAX,1.7538279555760006
53,2006-11-30,ORD,4.548172621961168
54,2006-11-30,STL,0.16457225712904786
55,2006-12-31,ATL,5.794276170955743
56,2006-12-31,DFW,7.702523977788996
57,2006-12-31,LAX,4.026566631818461
58,2006-12-31,ORD,13.653456373074071
59,2006-12-31,STL,4.393844674200529
0,2007-01-31,ATL,4.947502277558457
1,2007-01-31,DFW,7.709004142849651
2,2007-01-31,LAX,2.500254777070064
3,2007-01-31,ORD,10.69394171470031
4,2007-01-31,STL,1.3025736146533735
5,2007-02-28,ATL,6.711479461394239
6,2007-02-28,DFW,6.601648510000577
7,2007-02-28,LAX,3.508497005153921
8,2007-02-28,ORD,17.8782506466024
9,2007-02-28,STL,3.376777251184834
10,2007-03-31,ATL,5.406646862235426
11,2007-03-31,DFW,3.5009144382383472
12,2007-03-31,LAX,2.037877860726961
13,2007-03-31,ORD,11.565818038286954
14,2007-03-31,STL,3.2092811646951773
15,2007-04-30,ATL,3.8515264660663298
16,2007-04-30,DFW,3.3427770700636943
17,2007-04-30,LAX,1.7539052496798975
18,2007-04-30,ORD,8.970704900421453
19,2007-04-30,STL,2.1311397234144014
20,2007-05-31,ATL,2.4996851605681103
21,2007-05-31,DFW,5.005382862130838
22,2007-05-31,LAX,0.45691293879102773
23,2007-05-31,ORD,3.5143374584968305
24,2007-05-31,STL,2.5593374177444974
25,2007-06-30,ATL,12.760452376745008
26,2007-06-30,DFW,16.99238373852517
27,2007-06-30,LAX,2.9150545634920637
28,2007-06-30,ORD,9.471372360073877
29,2007-06-30,STL,6.840797133900582
30,2007-07-31,ATL,12.907937444673944
31,2007-07-31,DFW,12.159687112467806
32,2007-07-31,LAX,3.4974912485414236
33,2007-07-31,ORD,6.9951705752810724
34,2007-07-31,STL,6.247684164093515
35,2007-08-31,ATL,12.020431664144239
36,2007-08-31,DFW,6.391651648726317
37,2007-08-31,LAX,3.1470249077490773
38,2007-08-31,ORD,10.82642754891045
39,2007-08-31,STL,4.125758889852558
40,2007-09-30,ATL,4.132332105412298
41,2007-09-30,DFW,1.2719366361236217
42,2007-09-30,LAX,-0.011712388826255794
43,2007-09-30,ORD,2.4750448833034113
44,2007-09-30,STL,-0.526613283089967
45,2007-10-31,ATL,4.692668774652019
46,2007-10-31,DFW,1.8389452531490467
47,2007-10-31,LAX,0.7210815928051595
48,2007-10-31,ORD,3.7536028667134067
49,2007-10-31,STL,0.6176600441501103
50,2007-11-30,ATL,2.153655384400433
51,2007-11-30,DFW,2.7035378414688758
52,2007-11-30,LAX,2.090745847495671
53,2007-11-30,ORD,4.712764635207358
54,2007-11-30,STL,0.3574681238615665
55,2007-12-31,ATL,8.179467429577464
56,2007-12-31,DFW,11.406901801573206
57,2007-12-31,LAX,6.332235236700829
58,2007-12-31,ORD,21.73905723905724
59,2007-12-31,STL,6.904222694031612
0,2008-01-31,ATL,3.429368370829816
1,2008-01-31,DFW,4.576341550919994
2,2008-01-31,LAX,5.606058601759376
3,2008-01-31,ORD,16.436924863754133
4,2008-01-31,STL,1.603720273133977
5,2008-02-29,ATL,5.6286442744706795
6,2008-02-29,DFW,6.587192062043796
7,2008-02-29,LAX,4.035668242372153
8,2008-02-29,ORD,18.247081712062258
9,2008-02-29,STL,6.360655737704918
10,2008-03-31,ATL,7.906217070600632
11,2008-03-31,DFW,8.381043400044975
12,2008-03-31,LAX,2.946801480306635
13,2008-03-31,ORD,9.792139332855395
14,2008-03-31,STL,5.135128578360019
15,2008-04-30,ATL,2.5051772272679083
16,2008-04-30,DFW,5.278933423530075
17,2008-04-30,LAX,1.5513480139946492
18,2008-04-30,ORD,6.045648410117816
19,2008-04-30,STL,1.294606794963174
20,2008-05-31,ATL,0.1928674630863023
21,2008-05-31,DFW,6.427528407630212
22,2008-05-31,LAX,1.7743359915639623
23,2008-05-31,ORD,3.9269432367640484
24,2008-05-31,STL,2.961520947176685
25,2008-06-30,ATL,4.306426084203862
26,2008-06-30,DFW,9.279317481952647
27,2008-06-30,LAX,3.5452892872813893
28,2008-06-30,ORD,14.680498619593408
29,2008-06-30,STL,5.2400738688827335
30,2008-07-31,ATL,8.93612760902766
31,2008-07-31,DFW,5.486506129172925
32,2008-07-31,LAX,1.661659290656361
33,2008-07-31,ORD,7.3091178073658805
34,2008-07-31,STL,2.0362011173184356
35,2008-08-31,ATL,4.1155284525454
36,2008-08-31,DFW,6.074178632270625
37,2008-08-31,LAX,1.2613284459331353
38,2008-08-31,ORD,3.2802576331988096
39,2008-08-31,STL,0.9012069736253912
40,2008-09-30,ATL,-1.0881934046671293
41,2008-09-30,DFW,0.27621797957110006
42,2008-09-30,LAX,-1.4673596051746056
43,2008-09-30,ORD,1.8360916476808666
44,2008-09-30,STL,-1.0302660483280448
45,2008-10-31,ATL,0.9611324884385921
46,2008-10-31,DFW,0.22020341137832397
47,2008-10-31,LAX,-1.147310821513428
48,2008-10-31,ORD,-0.5894789412352256
49,2008-10-31,STL,-0.7879210220673636
50,2008-11-30,ATL,1.710388285859984
51,2008-11-30,DFW,0.25872582612230677
52,2008-11-30,LAX,-1.0707248698438125
53,2008-11-30,ORD,0.1921947933208219
54,2008-11-30,STL,-0.7224124308664736
55,2008-12-31,ATL,7.578330034454952
56,2008-12-31,DFW,6.302856500224921
57,2008-12-31,LAX,5.867412992155967
58,2008-12-31,ORD,16.87826471890217
59,2008-12-31,STL,7.216611125352474
