,date,Origin,DepDelay
9,2005-02-28,STL,5.484818416352451
10,2005-03-31,ATL,15.913300279064726
11,2005-03-31,DFW,6.352661445012788
12,2005-03-31,LAX,6.044206607724523
13,2005-03-31,ORD,11.970412527837675
14,2005-03-31,STL,7.731440663022394
15,2005-04-30,ATL,9.62971352799801
16,2005-04-30,DFW,5.53806920189326
17,2005-04-30,LAX,3.9540582754349116
18,2005-04-30,ORD,5.534331856300582
19,2005-04-30,STL,3.337220062928003
20,2005-05-31,ATL,7.573164012279275
21,2005-05-31,DFW,5.412748818836651
22,2005-05-31,LAX,4.426526961410683
23,2005-05-31,ORD,10.406305983518452
24,2005-05-31,STL,4.964229901024483
25,2005-06-30,ATL,15.280320334645127
26,2005-06-30,DFW,9.737927041111755
27,2005-06-30,LAX,7.574682367524016
28,2005-06-30,ORD,18.29881460756884
29,2005-06-30,STL,11.251016439809087
30,2005-07-31,ATL,24.808017109015136
31,2005-07-31,DFW,19.92391911518266
32,2005-07-31,LAX,8.091805576412876
33,2005-07-31,ORD,19.545524184723135
34,2005-07-31,STL,13.02915709489309
35,2005-08-31,ATL,20.89560019651728
36,2005-08-31,DFW,13.057251765761052
37,2005-08-31,LAX,6.811495396864892
38,2005-08-31,ORD,10.457400849858358
39,2005-08-31,STL,8.021592920353982
40,2005-09-30,ATL,6.4137741046831955
41,2005-09-30,DFW,5.655359511273662
42,2005-09-30,LAX,4.7333262475421165
43,2005-09-30,ORD,8.150046219264189
44,2005-09-30,STL,4.379695627046812
45,2005-10-31,ATL,9.440421884533807
46,2005-10-31,DFW,5.5914853283835555
47,2005-10-31,LAX,4.914169576319766
48,2005-10-31,ORD,7.660724233983287
49,2005-10-31,STL,5.8451037495449585
50,2005-11-30,ATL,11.280528554070473
51,2005-11-30,DFW,6.615170353625061
52,2005-11-30,LAX,4.609561968704315
53,2005-11-30,ORD,12.277083110683623
54,2005-11-30,STL,6.810989867498051
55,2005-12-31,ATL,16.0740440845704
56,2005-12-31,DFW,11.139087476905775
57,2005-12-31,LAX,9.254723952285444
58,2005-12-31,ORD,22.334285102434148
59,2005-12-31,STL,9.31811175337187
0,2006-01-31,ATL,13.472055214723927
1,2006-01-31,DFW,5.959947183098592
2,2006-01-31,LAX,6.624960153012433
3,2006-01-31,ORD,14.754496432997287
4,2006-01-31,STL,5.14407421431276
5,2006-02-28,ATL,11.34754043688511
6,2006-02-28,DFW,10.554033965493941
7,2006-02-28,LAX,9.294953511490556
8,2006-02-28,ORD,14.010137106184365
9,2006-02-28,STL,6.66875
10,2006-03-31,ATL,9.541588474752432
11,2006-03-31,DFW,12.871338404272535
12,2006-03-31,LAX,9.652097540814218
13,2006-03-31,ORD,20.31047072630069
14,2006-03-31,STL,7.786755443584668
15,2006-04-30,ATL,10.075935926218069
16,2006-04-30,DFW,11.468002294329729
17,2006-04-30,LAX,7.8316577540106955
18,2006-04-30,ORD,14.518093586365607
19,2006-04-30,STL,7.837642585551331
20,2006-05-31,ATL,9.908715273707655
21,2006-05-31,DFW,11.165585819282317
22,2006-05-31,LAX,5.859727119423578
23,2006-05-31,ORD,18.493989177278767
24,2006-05-31,STL,8.985470395931712
25,2006-06-30,ATL,19.3968268037582
26,2006-06-30,DFW,11.923293172690762
27,2006-06-30,LAX,8.131977610024135
28,2006-06-30,ORD,17.45033199228077
29,2006-06-30,STL,12.332453328304734
30,2006-07-31,ATL,17.08136594789625
31,2006-07-31,DFW,11.609055596971006
32,2006-07-31,LAX,9.496170759424873
33,2006-07-31,ORD,20.104858668750815
34,2006-07-31,STL,12.170731707317072
35,2006-08-31,ATL,18.60810734781141
36,2006-08-31,DFW,10.861057056122052
37,2006-08-31,LAX,8.575523758363042
38,2006-08-31,ORD,17.00219479610662
39,2006-08-31,STL,8.020475319926874
40,2006-09-30,ATL,18.366383438900048
41,2006-09-30,DFW,9.457911483945617
42,2006-09-30,LAX,6.144271793521201
43,2006-09-30,ORD,17.969142471303172
44,2006-09-30,STL,6.354094579008073
45,2006-10-31,ATL,18.66046566046566
46,2006-10-31,DFW,9.129482228702026
47,2006-10-31,LAX,8.56743713487427
48,2006-10-31,ORD,20.39113047436356
49,2006-10-31,STL,9.049454545454546
50,2006-11-30,ATL,11.661832288868995
51,2006-11-30,DFW,8.726049356675807
52,2006-11-30,LAX,7.374733589087809
53,2006-11-30,ORD,13.24430362680329
54,2006-11-30,STL,6.033192516596258
55,2006-12-31,ATL,11.856128215421672
56,2006-12-31,DFW,15.715077424612877
57,2006-12-31,LAX,11.231861118202707
58,2006-12-31,ORD,23.89270576975663
59,2006-12-31,STL,14.048327137546469
0,2007-01-31,ATL,11.93227318803852
1,2007-01-31,DFW,15.43696238826109
2,2007-01-31,LAX,8.31817005640946
3,2007-01-31,ORD,20.37836776115494
4,2007-01-31,STL,8.276380952380952
5,2007-02-28,ATL,13.265616343490304
6,2007-02-28,DFW,13.489126906848426
7,2007-02-28,LAX,10.07530466773971
8,2007-02-28,ORD,27.89159309021113
9,2007-02-28,STL,10.450234942332337
10,2007-03-31,ATL,12.157597152002872
11,2007-03-31,DFW,11.727154153419743
12,2007-03-31,LAX,8.064836389423563
13,2007-03-31,ORD,22.83961924699879
14,2007-03-31,STL,10.300259643916913
15,2007-04-30,ATL,10.468500061523317
16,2007-04-30,DFW,11.28115572551519
17,2007-04-30,LAX,7.488708651399491
18,2007-04-30,ORD,19.00202129093114
19,2007-04-30,STL,9.030651340996169
20,2007-05-31,ATL,8.321862050724425
21,2007-05-31,DFW,13.845794771878552
22,2007-05-31,LAX,5.696231854215999
23,2007-05-31,ORD,11.191664837404748
24,2007-05-31,STL,9.37481778425656
25,2007-06-30,ATL,22.970008544574195
26,2007-06-30,DFW,29.071543955109675
27,2007-06-30,LAX,10.161828963795257
28,2007-06-30,ORD,19.87770980183535
29,2007-06-30,STL,16.363670694864048
30,2007-07-31,ATL,23.24973062577704
31,2007-07-31,DFW,22.858020231213874
32,2007-07-31,LAX,10.437001594896332
33,2007-07-31,ORD,16.56037541121073
34,2007-07-31,STL,14.890186063480481
35,2007-08-31,ATL,22.54492348198124
36,2007-08-31,DFW,14.64308337952332
37,2007-08-31,LAX,10.137820205315169
38,2007-08-31,ORD,20.741598663496756
39,2007-08-31,STL,12.175329298682806
40,2007-09-30,ATL,13.060263709035132
41,2007-09-30,DFW,8.221941992433795
42,2007-09-30,LAX,4.922712771431512
43,2007-09-30,ORD,10.421205640580098
44,2007-09-30,STL,4.994605009633911
45,2007-10-31,ATL,12.129200590131687
46,2007-10-31,DFW,8.675136699903506
47,2007-10-31,LAX,6.121113091701327
48,2007-10-31,ORD,11.287909088023364
49,2007-10-31,STL,6.926691042047532
50,2007-11-30,ATL,8.48549715744286
51,2007-11-30,DFW,9.109074243813016
52,2007-11-30,LAX,7.810378623749097
53,2007-11-30,ORD,12.413730316620022
54,2007-11-30,STL,5.624953025178504
55,2007-12-31,ATL,15.509616519174042
56,2007-12-31,DFW,19.59939899267787
57,2007-12-31,LAX,13.936345280161534
58,2007-12-31,ORD,32.76306478956291
59,2007-12-31,STL,15.342646488164533
0,2008-01-31,ATL,10.022297669297119
1,2008-01-31,DFW,11.392846382301038
2,2008-01-31,LAX,13.972006472491909
3,2008-01-31,ORD,27.5197971381996
4,2008-01-31,STL,8.566775872037
5,2008-02-29,ATL,14.182118580060424
6,2008-02-29,DFW,13.774808101359474
7,2008-02-29,LAX,11.147207826238864
8,2008-02-29,ORD,29.273041287386217
9,2008-02-29,STL,15.322070608620317
10,2008-03-31,ATL,16.557718936332552
11,2008-03-31,DFW,16.622783302020803
12,2008-03-31,LAX,9.454412719013627
13,2008-03-31,ORD,19.871075367001474
14,2008-03-31,STL,13.217468454258675
15,2008-04-30,ATL,9.952638937434463
16,2008-04-30,DFW,11.890010410537274
17,2008-04-30,LAX,7.3180380624757255
18,2008-04-30,ORD,15.253620420211842
19,2008-04-30,STL,7.769939251420733
20,2008-05-31,ATL,5.44835592187364
21,2008-05-31,DFW,13.899190519903197
22,2008-05-31,LAX,7.2701868313195295
23,2008-05-31,ORD,12.596538525545016
24,2008-05-31,STL,10.00718629076838
25,2008-06-30,ATL,11.552492952532816
26,2008-06-30,DFW,18.070462753002435
27,2008-06-30,LAX,10.875085288406025
28,2008-06-30,ORD,25.11681986555083
29,2008-06-30,STL,13.736627043090639
30,2008-07-31,ATL,21.832093428034025
31,2008-07-31,DFW,12.806190419209445
32,2008-07-31,LAX,8.993973750063837
33,2008-07-31,ORD,16.432201184201965
34,2008-07-31,STL,10.168232743043006
35,2008-08-31,ATL,12.725947688182778
36,2008-08-31,DFW,13.127191391609237
37,2008-08-31,LAX,7.991016400292489
38,2008-08-31,ORD,12.13215859030837
39,2008-08-31,STL,7.306454595894211
40,2008-09-30,ATL,3.8867694185869066
41,2008-09-30,DFW,5.054756955194834
42,2008-09-30,LAX,3.1979553903345725
43,2008-09-30,ORD,9.885582368430544
44,2008-09-30,STL,3.956367924528302
45,2008-10-31,ATL,7.240069384215091
46,2008-10-31,DFW,5.218161780912498
47,2008-10-31,LAX,3.435155923916284
48,2008-10-31,ORD,5.30592047949263
49,2008-10-31,STL,4.072090823084201
50,2008-11-30,ATL,8.803768545994066
51,2008-11-30,DFW,5.75595009596929
52,2008-11-30,LAX,4.155205254515599
53,2008-11-30,ORD,7.161422981713647
54,2008-11-30,STL,5.291331740169455
55,2008-12-31,ATL,15.37806529261321
56,2008-12-31,DFW,14.048718068028476
57,2008-12-31,LAX,15.514953094503557
58,2008-12-31,ORD,29.689495302777665
59,2008-12-31,STL,18.244750795334042
