,date,UniqueCarrier,DepDelay
40,1996-09-30,AA,6.28936260842627
41,1996-09-30,DL,6.958696835610893
42,1996-09-30,UA,10.24001142511509
43,1996-09-30,US,4.74300806892779
44,1996-09-30,WN,7.8018395322240295
45,1996-10-31,AA,7.17332838038633
46,1996-10-31,DL,7.920694503395586
47,1996-10-31,UA,11.37537038846016
48,1996-10-31,US,4.525760114525549
49,1996-10-31,WN,11.13130424040273
50,1996-11-30,AA,5.387107438016529
51,1996-11-30,DL,7.886913416137028
52,1996-11-30,UA,9.814394004503498
53,1996-11-30,US,5.887168780024104
54,1996-11-30,WN,9.471197368849523
55,1996-12-31,AA,12.270078540663794
56,1996-12-31,DL,13.034198501428778
57,1996-12-31,UA,19.80960907691278
58,1996-12-31,US,10.37306933946763
59,1996-12-31,WN,16.95978442434366
0,1997-01-31,AA,11.150733717439541
1,1997-01-31,DL,10.683118421052631
2,1997-01-31,UA,16.215669984231674
3,1997-01-31,US,6.395052203033686
4,1997-01-31,WN,13.789539651837524
5,1997-02-28,AA,9.870107119845361
6,1997-02-28,DL,10.32117050466162
7,1997-02-28,UA,11.704992599545143
8,1997-02-28,US,6.619465518173463
9,1997-02-28,WN,8.415375837011428
10,1997-03-31,AA,7.677133741979424
11,1997-03-31,DL,9.254565248383209
12,1997-03-31,UA,8.605252609469447
13,1997-03-31,US,6.2929967586681075
14,1997-03-31,WN,7.009670856865245
15,1997-04-30,AA,8.665860904544868
16,1997-04-30,DL,9.134317739445601
17,1997-04-30,UA,8.262404880717519
18,1997-04-30,US,6.956665714141635
19,1997-04-30,WN,7.738772977584736
20,1997-05-31,AA,4.339641237926276
21,1997-05-31,DL,8.449970150803333
22,1997-05-31,UA,6.2369963725871225
23,1997-05-31,US,4.807735636500188
24,1997-05-31,WN,6.2136411047118045
25,1997-06-30,AA,8.573764742797024
26,1997-06-30,DL,11.554982156834132
27,1997-06-30,UA,10.647021422283087
28,1997-06-30,US,8.550090550581386
29,1997-06-30,WN,8.547157088122605
30,1997-07-31,AA,8.886585061204096
31,1997-07-31,DL,9.638155606230434
32,1997-07-31,UA,11.151954423168222
33,1997-07-31,US,7.797561299754136
34,1997-07-31,WN,6.841086369669942
35,1997-08-31,AA,5.143764751814584
36,1997-08-31,DL,7.715507470376095
37,1997-08-31,UA,11.209442141568838
38,1997-08-31,US,6.9711643270024775
39,1997-08-31,WN,8.786927523343708
40,1997-09-30,AA,3.119370764581104
41,1997-09-30,DL,5.298153809186902
42,1997-09-30,UA,5.93898990563246
43,1997-09-30,US,3.323904242210878
44,1997-09-30,WN,5.221114245628856
45,1997-10-31,AA,5.779039968011051
46,1997-10-31,DL,6.429524571546562
47,1997-10-31,UA,8.401259653838059
48,1997-10-31,US,3.231408469852491
49,1997-10-31,WN,8.397081570115278
50,1997-11-30,AA,4.430885259743998
51,1997-11-30,DL,8.038050229543613
52,1997-11-30,UA,9.437788416668107
53,1997-11-30,US,6.009430198396866
54,1997-11-30,WN,9.047758360436346
55,1997-12-31,AA,10.734018118005917
56,1997-12-31,DL,8.584944778396421
57,1997-12-31,UA,11.589659369424947
58,1997-12-31,US,6.733125558104109
59,1997-12-31,WN,12.905796115771178
0,1998-01-31,AA,8.300955443440335
1,1998-01-31,DL,8.058027911829921
2,1998-01-31,UA,14.363659466327826
3,1998-01-31,US,4.876867795645368
4,1998-01-31,WN,9.522977746912648
5,1998-02-28,AA,5.16938957977729
6,1998-02-28,DL,8.241838144404857
7,1998-02-28,UA,12.929449648711945
8,1998-02-28,US,5.198266272870239
9,1998-02-28,WN,11.791360414752592
10,1998-03-31,AA,8.083132507956364
11,1998-03-31,DL,8.37365033088662
12,1998-03-31,UA,11.176286695865965
13,1998-03-31,US,5.58781589843146
14,1998-03-31,WN,11.630116376830832
15,1998-04-30,AA,5.143602985524729
16,1998-04-30,DL,7.826949898079605
17,1998-04-30,UA,9.412930643508643
18,1998-04-30,US,6.43775185204737
19,1998-04-30,WN,8.01734182564598
20,1998-05-31,AA,6.130813086898196
21,1998-05-31,DL,6.677699078173012
22,1998-05-31,UA,14.6132004732308
23,1998-05-31,US,6.989153137340939
24,1998-05-31,WN,8.444347193994867
25,1998-06-30,AA,10.33288399468388
26,1998-06-30,DL,10.538794448439132
27,1998-06-30,UA,15.946959168817418
28,1998-06-30,US,15.762304311503396
29,1998-06-30,WN,10.568235626963682
30,1998-07-31,AA,7.622010271460015
31,1998-07-31,DL,7.393609905171623
32,1998-07-31,UA,12.343237334256099
33,1998-07-31,US,7.18623084991145
34,1998-07-31,WN,8.41874152505698
35,1998-08-31,AA,9.776652998462326
36,1998-08-31,DL,6.226380648105888
37,1998-08-31,UA,11.948938022825512
38,1998-08-31,US,8.043121114237088
39,1998-08-31,WN,8.810097081826111
40,1998-09-30,AA,5.809033776984564
41,1998-09-30,DL,4.6050715746421265
42,1998-09-30,UA,8.689985091498878
43,1998-09-30,US,3.474090133636622
44,1998-09-30,WN,6.9398065209602295
45,1998-10-31,AA,8.714185665050959
46,1998-10-31,DL,4.4114306187714805
47,1998-10-31,UA,9.240946372239748
48,1998-10-31,US,5.068667300873476
49,1998-10-31,WN,9.30372620727388
50,1998-11-30,AA,5.255218342688612
51,1998-11-30,DL,4.500537219681525
52,1998-11-30,UA,8.72072896024931
53,1998-11-30,US,3.198102628909101
54,1998-11-30,WN,7.900943538875616
55,1998-12-31,AA,8.72612333320883
56,1998-12-31,DL,7.832520882190193
57,1998-12-31,UA,11.554636787683075
58,1998-12-31,US,16.97603444068742
59,1998-12-31,WN,13.724757246112288
0,1999-01-31,AA,15.42440895300246
1,1999-01-31,DL,9.823662579167229
2,1999-01-31,UA,13.84496324671291
3,1999-01-31,US,18.208023801949814
4,1999-01-31,WN,11.406315665731121
5,1999-02-28,AA,7.791346715164579
6,1999-02-28,DL,5.831181828730564
7,1999-02-28,UA,8.420809577094545
8,1999-02-28,US,9.280930054540235
9,1999-02-28,WN,8.199150736396787
10,1999-03-31,AA,10.799136543246012
11,1999-03-31,DL,7.874716493485943
12,1999-03-31,UA,8.48142845780641
13,1999-03-31,US,10.015924389278151
14,1999-03-31,WN,9.673504755195491
15,1999-04-30,AA,11.452757248436612
16,1999-04-30,DL,7.348477095844666
17,1999-04-30,UA,10.602493576651954
18,1999-04-30,US,9.316521131680055
19,1999-04-30,WN,11.316768750722293
20,1999-05-31,AA,13.211784736101858
21,1999-05-31,DL,8.624460164798771
22,1999-05-31,UA,9.366279438837047
23,1999-05-31,US,8.317457583326156
24,1999-05-31,WN,10.834870481070311
25,1999-06-30,AA,15.241643570618105
26,1999-06-30,DL,11.368139494145073
27,1999-06-30,UA,13.363579504450325
28,1999-06-30,US,12.035018088581364
29,1999-06-30,WN,13.32030483556794
30,1999-07-31,AA,12.624171359327109
31,1999-07-31,DL,11.119564211389209
32,1999-07-31,UA,13.14175626413179
33,1999-07-31,US,17.83969669461206
34,1999-07-31,WN,12.199808768915249
35,1999-08-31,AA,7.682569254609719
36,1999-08-31,DL,8.470108090402883
37,1999-08-31,UA,12.32664263847627
38,1999-08-31,US,11.499965213761437
39,1999-08-31,WN,9.07937928976425
40,1999-09-30,AA,6.658549116317304
41,1999-09-30,DL,5.912794468748706
42,1999-09-30,UA,7.367089216944801
43,1999-09-30,US,8.765896487985213
44,1999-09-30,WN,6.785785049109797
45,1999-10-31,AA,5.542548843292733
46,1999-10-31,DL,8.141908680961834
47,1999-10-31,UA,6.198099359895888
48,1999-10-31,US,8.274890723652259
49,1999-10-31,WN,7.877285023362571
50,1999-11-30,AA,5.281854003193043
51,1999-11-30,DL,5.854849489204414
52,1999-11-30,UA,7.66250474195517
53,1999-11-30,US,6.6400580056299585
54,1999-11-30,WN,9.981269584698058
55,1999-12-31,AA,7.736415097508945
56,1999-12-31,DL,6.0996099689297285
57,1999-12-31,UA,8.0851825001576
58,1999-12-31,US,5.630760253417806
59,1999-12-31,WN,10.407183025890408
0,2000-01-31,AA,8.551397523550381
1,2000-01-31,DL,8.401809743505245
2,2000-01-31,UA,9.326838589557235
3,2000-01-31,US,9.89654924256054
4,2000-01-31,WN,9.714765376603443
5,2000-02-29,AA,9.26153067312734
6,2000-02-29,DL,7.803541645516381
7,2000-02-29,UA,11.487381649751379
8,2000-02-29,US,7.0591868061257275
9,2000-02-29,WN,12.582548282418195
10,2000-03-31,AA,11.110880863101112
11,2000-03-31,DL,7.676358907672301
12,2000-03-31,UA,9.966150262799001
13,2000-03-31,US,4.729228871868103
14,2000-03-31,WN,12.826812161069197
15,2000-04-30,AA,11.057770908466427
16,2000-04-30,DL,7.980699638118215
17,2000-04-30,UA,13.857806765917212
18,2000-04-30,US,8.752595898052004
19,2000-04-30,WN,11.603424836242294
20,2000-05-31,AA,11.878191810200388
21,2000-05-31,DL,7.791292255027813
22,2000-05-31,UA,20.032119776305823
23,2000-05-31,US,7.9414272964664665
24,2000-05-31,WN,12.368748768472907
25,2000-06-30,AA,16.27064259580535
26,2000-06-30,DL,12.122678625471153
27,2000-06-30,UA,25.535521355246193
28,2000-06-30,US,16.106157708988114
29,2000-06-30,WN,15.550335299888458
30,2000-07-31,AA,12.600498123948764
31,2000-07-31,DL,11.353450377956596
32,2000-07-31,UA,31.125969684183193
33,2000-07-31,US,11.522439362886697
34,2000-07-31,WN,11.074832174933727
35,2000-08-31,AA,11.387434807028805
36,2000-08-31,DL,9.185203318733377
37,2000-08-31,UA,28.318862494512462
38,2000-08-31,US,12.135973259551873
39,2000-08-31,WN,11.480694121089526
40,2000-09-30,AA,7.114982755122743
41,2000-09-30,DL,7.327781497600714
42,2000-09-30,UA,12.29551530544045
43,2000-09-30,US,6.521756193279372
44,2000-09-30,WN,8.709352383744951
45,2000-10-31,AA,6.738784135240572
46,2000-10-31,DL,5.506074526476511
47,2000-10-31,UA,13.818568873553758
48,2000-10-31,US,5.353186551248275
49,2000-10-31,WN,15.622079817270478
50,2000-11-30,AA,9.925781512605042
51,2000-11-30,DL,10.87313849071337
52,2000-11-30,UA,15.439731562245305
53,2000-11-30,US,8.3753468028854
54,2000-11-30,WN,12.258832259945404
55,2000-12-31,AA,16.673803526448363
56,2000-12-31,DL,18.279901410945158
57,2000-12-31,UA,20.270798640022203
58,2000-12-31,US,11.743097731525557
59,2000-12-31,WN,18.365696086174083
0,2001-01-31,AA,7.640928462214125
1,2001-01-31,DL,8.501742925369857
2,2001-01-31,UA,10.210781617242587
3,2001-01-31,US,5.461476297457613
4,2001-01-31,WN,11.243386909860432
5,2001-02-28,AA,10.66965336229523
6,2001-02-28,DL,8.606282642089093
7,2001-02-28,UA,12.827696819723215
8,2001-02-28,US,5.7165916526580265
9,2001-02-28,WN,11.940597222222221
10,2001-03-31,AA,10.125387122403644
11,2001-03-31,DL,9.415705861949359
12,2001-03-31,UA,11.931004750439254
13,2001-03-31,US,8.045445580355675
14,2001-03-31,WN,9.969452794651433
15,2001-04-30,AA,7.9712729972774525
16,2001-04-30,DL,6.130996596573978
17,2001-04-30,UA,13.740231085360103
18,2001-04-30,US,4.520810958179806
19,2001-04-30,WN,8.232933414845382
20,2001-05-31,AA,6.348749040184285
21,2001-05-31,DL,4.861756444493642
22,2001-05-31,UA,8.436229293670806
23,2001-05-31,US,3.916810703540106
24,2001-05-31,WN,7.026170491965634
25,2001-06-30,AA,10.978375701551668
26,2001-06-30,DL,11.637168905122085
27,2001-06-30,UA,13.173924338366618
28,2001-06-30,US,8.836124666315271
29,2001-06-30,WN,9.563386356140752
30,2001-07-31,AA,8.945419348746439
31,2001-07-31,DL,8.307712523167998
32,2001-07-31,UA,14.263769470404984
33,2001-07-31,US,6.674619238809437
34,2001-07-31,WN,8.517987009045104
35,2001-08-31,AA,10.234342445861481
36,2001-08-31,DL,8.647955323860744
37,2001-08-31,UA,14.901725442946073
38,2001-08-31,US,9.368161338768505
39,2001-08-31,WN,9.417924981966818
40,2001-09-30,AA,15.086230394308286
41,2001-09-30,DL,7.146639731611414
42,2001-09-30,UA,7.798422072529298
43,2001-09-30,US,3.5016931368340725
44,2001-09-30,WN,5.469113167506388
45,2001-10-31,AA,8.976529216337697
46,2001-10-31,DL,3.965594790547798
47,2001-10-31,UA,8.422036360780618
48,2001-10-31,US,3.007649266945251
49,2001-10-31,WN,7.1748067931293456
50,2001-11-30,AA,5.661598037426758
51,2001-11-30,DL,5.486646122239343
52,2001-11-30,UA,5.599527602815858
53,2001-11-30,US,4.039059643387176
54,2001-11-30,WN,6.657631430557195
55,2001-12-31,AA,6.617701941019179
56,2001-12-31,DL,6.2471048768553255
57,2001-12-31,UA,6.956072409600576
58,2001-12-31,US,5.514079824994102
59,2001-12-31,WN,9.815355721621728
0,2002-01-31,AA,4.839682219274468
1,2002-01-31,DL,7.580968664715747
2,2002-01-31,UA,6.1250221946022725
3,2002-01-31,US,3.6315812149935374
4,2002-01-31,WN,7.238356164383561
5,2002-02-28,AA,2.9389164447138003
6,2002-02-28,DL,4.029489609785758
7,2002-02-28,UA,3.5837217640731445
8,2002-02-28,US,2.495252527644259
9,2002-02-28,WN,6.304640345534083
10,2002-03-31,AA,6.213790582247157
11,2002-03-31,DL,6.224785056866216
12,2002-03-31,UA,5.373021659875617
13,2002-03-31,US,5.640568777907833
14,2002-03-31,WN,10.164950266251381
15,2002-04-30,AA,4.326178930353503
16,2002-04-30,DL,4.313720329643216
17,2002-04-30,UA,3.395125256760477
18,2002-04-30,US,5.59669697872048
19,2002-04-30,WN,7.98532349777163
20,2002-05-31,AA,3.494241321236486
21,2002-05-31,DL,4.791909850775225
22,2002-05-31,UA,1.9763654499928751
23,2002-05-31,US,5.153579185419046
24,2002-05-31,WN,9.476481597005614
25,2002-06-30,AA,7.885947758066769
26,2002-06-30,DL,7.104661072505572
27,2002-06-30,UA,9.42244094488189
28,2002-06-30,US,5.691179925755368
29,2002-06-30,WN,11.881856109417063
30,2002-07-31,AA,7.103661436043747
31,2002-07-31,DL,7.187774395128986
32,2002-07-31,UA,5.975770719213296
33,2002-07-31,US,4.582688135206121
34,2002-07-31,WN,12.2235176177923
35,2002-08-31,AA,4.84427365842497
36,2002-08-31,DL,3.7149089409226472
37,2002-08-31,UA,6.8566226756866655
38,2002-08-31,US,2.736833763528506
39,2002-08-31,WN,10.054662733626271
40,2002-09-30,AA,0.6747762822844671
41,2002-09-30,DL,3.453745190026883
42,2002-09-30,UA,1.168544097720792
43,2002-09-30,US,-0.9340353812464631
44,2002-09-30,WN,5.407177222782322
45,2002-10-31,AA,1.564587801561602
46,2002-10-31,DL,4.950694777985723
47,2002-10-31,UA,1.4962593031616176
48,2002-10-31,US,0.34363102082534813
49,2002-10-31,WN,7.831467266415685
50,2002-11-30,AA,2.2050475104522995
51,2002-11-30,DL,4.436615767605757
52,2002-11-30,UA,2.6670144776314073
53,2002-11-30,US,0.5518635056691803
54,2002-11-30,WN,6.69573542437347
55,2002-12-31,AA,7.0957514643731
56,2002-12-31,DL,8.836778110244392
57,2002-12-31,UA,7.489677110838514
58,2002-12-31,US,8.167654459043892
59,2002-12-31,WN,11.432255057566826
0,2003-01-31,AA,2.4358756246867075
1,2003-01-31,DL,3.192013953567135
2,2003-01-31,UA,2.2766593835514732
3,2003-01-31,US,2.858400503058366
4,2003-01-31,WN,5.903399992552043
5,2003-02-28,AA,4.284946899381814
6,2003-02-28,DL,6.56057156316244
7,2003-02-28,UA,3.2578687266097304
8,2003-02-28,US,7.744180671575263
9,2003-02-28,WN,8.878647785644871
10,2003-03-31,AA,1.4590920985791913
11,2003-03-31,DL,4.066553374488451
12,2003-03-31,UA,2.912705122368906
13,2003-03-31,US,2.8958438216703026
14,2003-03-31,WN,6.396278814899685
15,2003-04-30,AA,2.296003101877282
16,2003-04-30,DL,1.729747056766523
17,2003-04-30,UA,3.1544465800946977
18,2003-04-30,US,2.723299522673031
19,2003-04-30,WN,4.128989581610716
20,2003-05-31,AA,2.7559173731190207
21,2003-05-31,DL,4.7064582285338386
22,2003-05-31,UA,2.826750386666359
23,2003-05-31,US,3.289799863543325
24,2003-05-31,WN,4.67528714060506
25,2003-06-30,AA,5.889347179089027
26,2003-06-30,DL,4.552230695722236
27,2003-06-30,UA,4.268305251837247
28,2003-06-30,US,5.286434517528432
29,2003-06-30,WN,7.399355059860094
30,2003-07-31,AA,9.131038535287932
31,2003-07-31,DL,7.044788912191119
32,2003-07-31,UA,8.192419948394738
33,2003-07-31,US,8.008377116170461
34,2003-07-31,WN,9.070779436970541
35,2003-08-31,AA,9.769122323344664
36,2003-08-31,DL,6.681480415264758
37,2003-08-31,UA,7.28869282860866
38,2003-08-31,US,9.267723249728013
39,2003-08-31,WN,7.528507414651053
40,2003-09-30,AA,1.7654242717474724
41,2003-09-30,DL,1.524590471192413
42,2003-09-30,UA,1.242640479085882
43,2003-09-30,US,1.1994994525262006
44,2003-09-30,WN,4.585604374642335
45,2003-10-31,AA,1.1876550671162287
46,2003-10-31,DL,2.5857809106767773
47,2003-10-31,UA,2.2525610717100077
48,2003-10-31,US,0.4141117540374816
49,2003-10-31,WN,7.006363281059163
50,2003-11-30,AA,6.728097594084341
51,2003-11-30,DL,2.851925323050112
52,2003-11-30,UA,8.917726906706546
53,2003-11-30,US,1.5581802803286613
54,2003-11-30,WN,6.792070150677592
55,2003-12-31,AA,8.652878032288056
56,2003-12-31,DL,9.0549729272724
57,2003-12-31,UA,9.07762246954693
58,2003-12-31,US,5.1812433202707515
59,2003-12-31,WN,8.182774663606837
0,2004-01-31,AA,11.978598126056013
1,2004-01-31,DL,5.746971881759192
2,2004-01-31,UA,11.178089837470978
3,2004-01-31,US,4.803580925367843
4,2004-01-31,WN,7.405958422000327
5,2004-02-29,AA,7.9458137785261345
6,2004-02-29,DL,9.809961369688333
7,2004-02-29,UA,4.295092415551307
8,2004-02-29,US,3.8037232529473117
9,2004-02-29,WN,8.883285680560292
10,2004-03-31,AA,7.122641823323907
11,2004-03-31,DL,3.240030819279171
12,2004-03-31,UA,6.741140048927281
13,2004-03-31,US,3.7465787692398247
14,2004-03-31,WN,7.75473046638401
15,2004-04-30,AA,4.363639487338075
16,2004-04-30,DL,3.2636374830685875
17,2004-04-30,UA,3.0388951646842535
18,2004-04-30,US,3.9804876582183337
19,2004-04-30,WN,8.971906522147735
20,2004-05-31,AA,7.729677787973752
21,2004-05-31,DL,8.227488642841104
22,2004-05-31,UA,11.224759667667145
23,2004-05-31,US,5.5696465071540215
24,2004-05-31,WN,10.672252159149627
25,2004-06-30,AA,13.52540403690088
26,2004-06-30,DL,12.871128241065172
27,2004-06-30,UA,9.178991382603897
28,2004-06-30,US,8.950408224977322
29,2004-06-30,WN,13.055114317123483
30,2004-07-31,AA,11.805487731999248
31,2004-07-31,DL,9.088106942647693
32,2004-07-31,UA,10.113815856258247
33,2004-07-31,US,10.287005715618804
34,2004-07-31,WN,12.500287266894885
35,2004-08-31,AA,13.557398545665095
36,2004-08-31,DL,7.462507974275418
37,2004-08-31,UA,7.445018038308984
38,2004-08-31,US,10.191712785582517
39,2004-08-31,WN,11.409143961990544
40,2004-09-30,AA,2.7317418416924903
41,2004-09-30,DL,7.10039088568977
42,2004-09-30,UA,1.9476628046344386
43,2004-09-30,US,4.112690889942074
44,2004-09-30,WN,6.389483921646862
45,2004-10-31,AA,6.038456060390258
46,2004-10-31,DL,5.592642697330766
47,2004-10-31,UA,3.7531205765023805
48,2004-10-31,US,5.300973456034895
49,2004-10-31,WN,9.480760407966402
50,2004-11-30,AA,7.86794347476813
51,2004-11-30,DL,8.734470509745938
52,2004-11-30,UA,6.290405636308312
53,2004-11-30,US,7.228202932972465
54,2004-11-30,WN,10.496260644205849
55,2004-12-31,AA,12.90831593597773
56,2004-12-31,DL,11.119563481501197
57,2004-12-31,UA,11.310832383124287
58,2004-12-31,US,13.484669456524712
59,2004-12-31,WN,14.380186570221333
0,2005-01-31,AA,12.706284251514278
1,2005-01-31,DL,7.991614025450883
2,2005-01-31,UA,15.519973220263335
3,2005-01-31,US,11.604122325529293
4,2005-01-31,WN,12.609253185016163
5,2005-02-28,AA,6.69608052700103
6,2005-02-28,DL,6.730042543704832
7,2005-02-28,UA,7.593657677192032
8,2005-02-28,US,9.794185156847742
9,2005-02-28,WN,10.76967355611358
10,2005-03-31,AA,9.06266273515769
11,2005-03-31,DL,10.495280951899417
12,2005-03-31,UA,8.814972415328667
13,2005-03-31,US,14.013058246320291
14,2005-03-31,WN,10.672643572332834
15,2005-04-30,AA,5.1447802941441845
16,2005-04-30,DL,4.982212779406859
17,2005-04-30,UA,4.0023707177282795
18,2005-04-30,US,5.955795574288725
19,2005-04-30,WN,6.309431095070757
20,2005-05-31,AA,6.408826109843832
21,2005-05-31,DL,3.8322693574958815
22,2005-05-31,UA,7.825729207725661
23,2005-05-31,US,3.6694197317753288
24,2005-05-31,WN,7.154900616860863
25,2005-06-30,AA,12.74822882520884
26,2005-06-30,DL,9.394868178366062
27,2005-06-30,UA,14.962823715649657
28,2005-06-30,US,12.660670027012726
29,2005-06-30,WN,11.267804352110554
30,2005-07-31,AA,18.0394866397311
31,2005-07-31,DL,16.63109837495328
32,2005-07-31,UA,14.198122969558417
33,2005-07-31,US,16.085265269728044
34,2005-07-31,WN,14.666425019539435
35,2005-08-31,AA,10.970074899240629
36,2005-08-31,DL,12.430627365279037
37,2005-08-31,UA,7.449712678223654
38,2005-08-31,US,7.204935741192112
39,2005-08-31,WN,11.280561323598366
