,date,dest_city,origin_city,ArrDelay
45,2001-10-31,Minneapolis,Chicago,4.129000969932105
46,2001-10-31,Las Vegas,Los Angeles,2.237591537835639
47,2001-10-31,San Francisco,Los Angeles,2.2686202686202686
48,2001-10-31,Chicago,Minneapolis,2.99000999000999
49,2001-10-31,Los Angeles,San Francisco,-2.7003525264394828
50,2001-11-30,Minneapolis,Chicago,0.9053784860557769
51,2001-11-30,Las Vegas,Los Angeles,1.5906221821460775
52,2001-11-30,San Francisco,Los Angeles,6.094193548387096
53,2001-11-30,Chicago,Minneapolis,2.150698602794411
54,2001-11-30,Los Angeles,San Francisco,0.9441558441558442
55,2001-12-31,Minneapolis,Chicago,3.058526740665994
56,2001-12-31,Las Vegas,Los Angeles,5.454301075268817
57,2001-12-31,San Francisco,Los Angeles,16.310793237971392
58,2001-12-31,Chicago,Minneapolis,6.672081218274112
59,2001-12-31,Los Angeles,San Francisco,7.833986928104575
0,2002-01-31,Minneapolis,Chicago,0.8130081300813008
1,2002-01-31,Las Vegas,Los Angeles,3.101436265709156
2,2002-01-31,San Francisco,Los Angeles,5.868322981366459
3,2002-01-31,Chicago,Minneapolis,2.2627291242362526
4,2002-01-31,Los Angeles,San Francisco,1.8866749688667497
5,2002-02-28,Minneapolis,Chicago,-1.5153172866520788
6,2002-02-28,Las Vegas,Los Angeles,1.495019920318725
7,2002-02-28,San Francisco,Los Angeles,2.1211717709720372
8,2002-02-28,Chicago,Minneapolis,0.13691128148959475
9,2002-02-28,Los Angeles,San Francisco,0.8462566844919787
10,2002-03-31,Minneapolis,Chicago,6.473629782833505
11,2002-03-31,Las Vegas,Los Angeles,6.513636363636364
12,2002-03-31,San Francisco,Los Angeles,4.5140758873929006
13,2002-03-31,Chicago,Minneapolis,5.583075335397317
14,2002-03-31,Los Angeles,San Francisco,3.1982864137086904
15,2002-04-30,Minneapolis,Chicago,4.918707149853085
16,2002-04-30,Las Vegas,Los Angeles,4.252336448598131
17,2002-04-30,San Francisco,Los Angeles,7.601654846335697
18,2002-04-30,Chicago,Minneapolis,6.308521057786484
19,2002-04-30,Los Angeles,San Francisco,-0.013761467889908258
20,2002-05-31,Minneapolis,Chicago,0.9104477611940298
21,2002-05-31,Las Vegas,Los Angeles,3.195143884892086
22,2002-05-31,San Francisco,Los Angeles,2.363957597173145
23,2002-05-31,Chicago,Minneapolis,2.6625980819529205
24,2002-05-31,Los Angeles,San Francisco,-3.2842465753424657
25,2002-06-30,Minneapolis,Chicago,11.180944755804644
26,2002-06-30,Las Vegas,Los Angeles,4.838526912181303
27,2002-06-30,San Francisco,Los Angeles,7.78183962264151
28,2002-06-30,Chicago,Minneapolis,17.110929853181077
29,2002-06-30,Los Angeles,San Francisco,3.432558139534884
30,2002-07-31,Minneapolis,Chicago,4.388209920920201
31,2002-07-31,Las Vegas,Los Angeles,9.059044048734771
32,2002-07-31,San Francisco,Los Angeles,-0.4039125431530495
33,2002-07-31,Chicago,Minneapolis,7.568814055636896
34,2002-07-31,Los Angeles,San Francisco,-1.4770949720670392
35,2002-08-31,Minneapolis,Chicago,5.853323699421965
36,2002-08-31,Las Vegas,Los Angeles,7.56405529953917
37,2002-08-31,San Francisco,Los Angeles,5.866513233601841
38,2002-08-31,Chicago,Minneapolis,7.5523598820058995
39,2002-08-31,Los Angeles,San Francisco,0.6435754189944134
40,2002-09-30,Minneapolis,Chicago,2.65600624024961
41,2002-09-30,Las Vegas,Los Angeles,2.565868263473054
42,2002-09-30,San Francisco,Los Angeles,-6.055128205128205
43,2002-09-30,Chicago,Minneapolis,2.549642573471009
44,2002-09-30,Los Angeles,San Francisco,-4.568944099378882
45,2002-10-31,Minneapolis,Chicago,1.9509516837481697
46,2002-10-31,Las Vegas,Los Angeles,5.4210019267822736
47,2002-10-31,San Francisco,Los Angeles,-0.016049382716049384
48,2002-10-31,Chicago,Minneapolis,1.3060921248142645
49,2002-10-31,Los Angeles,San Francisco,-2.6302021403091556
50,2002-11-30,Minneapolis,Chicago,-0.421474358974359
51,2002-11-30,Las Vegas,Los Angeles,6.983572895277208
52,2002-11-30,San Francisco,Los Angeles,-0.08531468531468532
53,2002-11-30,Chicago,Minneapolis,1.4616639477977162
54,2002-11-30,Los Angeles,San Francisco,3.310810810810811
55,2002-12-31,Minneapolis,Chicago,1.2432188065099457
56,2002-12-31,Las Vegas,Los Angeles,5.066398390342052
57,2002-12-31,San Francisco,Los Angeles,18.288948069241012
58,2002-12-31,Chicago,Minneapolis,6.81216457960644
59,2002-12-31,Los Angeles,San Francisco,10.515189873417722
0,2003-01-31,Minneapolis,Chicago,-0.19828203292770222
1,2003-01-31,Las Vegas,Los Angeles,1.33
2,2003-01-31,San Francisco,Los Angeles,-0.22267206477732793
3,2003-01-31,Chicago,Minneapolis,0.8856729377713459
4,2003-01-31,Los Angeles,San Francisco,-1.4574742268041236
5,2003-02-28,Minneapolis,Chicago,2.244598765432099
6,2003-02-28,Las Vegas,Los Angeles,10.089585666293393
7,2003-02-28,San Francisco,Los Angeles,-1.8801213960546281
8,2003-02-28,Chicago,Minneapolis,4.438237608182534
9,2003-02-28,Los Angeles,San Francisco,-3.669106881405564
10,2003-03-31,Minneapolis,Chicago,2.1386138613861387
11,2003-03-31,Las Vegas,Los Angeles,5.276086956521739
12,2003-03-31,San Francisco,Los Angeles,-2.871934604904632
13,2003-03-31,Chicago,Minneapolis,4.772891131939438
14,2003-03-31,Los Angeles,San Francisco,-7.447916666666667
15,2003-04-30,Minneapolis,Chicago,0.1805887032617343
16,2003-04-30,Las Vegas,Los Angeles,-0.4827968923418424
17,2003-04-30,San Francisco,Los Angeles,-2.882768361581921
18,2003-04-30,Chicago,Minneapolis,2.8928856914468426
19,2003-04-30,Los Angeles,San Francisco,-4.512195121951219
20,2003-05-31,Minneapolis,Chicago,2.5370650529500756
21,2003-05-31,Las Vegas,Los Angeles,-0.25162689804772237
22,2003-05-31,San Francisco,Los Angeles,2.2787114845938374
23,2003-05-31,Chicago,Minneapolis,1.9886621315192743
24,2003-05-31,Los Angeles,San Francisco,-5.6016150740242265
25,2003-06-30,Minneapolis,Chicago,1.335521517140773
26,2003-06-30,Las Vegas,Los Angeles,3.374722838137472
27,2003-06-30,San Francisco,Los Angeles,4.134306569343066
28,2003-06-30,Chicago,Minneapolis,3.624076809453471
29,2003-06-30,Los Angeles,San Francisco,-2.4038199181446114
30,2003-07-31,Minneapolis,Chicago,9.243223965763196
31,2003-07-31,Las Vegas,Los Angeles,7.0010810810810815
32,2003-07-31,San Francisco,Los Angeles,-0.0844062947067239
33,2003-07-31,Chicago,Minneapolis,8.844525547445256
34,2003-07-31,Los Angeles,San Francisco,-1.893421052631579
35,2003-08-31,Minneapolis,Chicago,3.481667864845435
36,2003-08-31,Las Vegas,Los Angeles,3.968817204301075
37,2003-08-31,San Francisco,Los Angeles,0.8965014577259475
38,2003-08-31,Chicago,Minneapolis,7.740117130307467
39,2003-08-31,Los Angeles,San Francisco,-2.3791722296395195
40,2003-09-30,Minneapolis,Chicago,0.6501457725947521
41,2003-09-30,Las Vegas,Los Angeles,0.906951871657754
42,2003-09-30,San Francisco,Los Angeles,-3.2808320950965824
43,2003-09-30,Chicago,Minneapolis,0.9287833827893175
44,2003-09-30,Los Angeles,San Francisco,-4.527065527065527
45,2003-10-31,Minneapolis,Chicago,-0.7802197802197802
46,2003-10-31,Las Vegas,Los Angeles,7.510226049515608
47,2003-10-31,San Francisco,Los Angeles,0.4275147928994083
48,2003-10-31,Chicago,Minneapolis,-2.7419354838709675
49,2003-10-31,Los Angeles,San Francisco,-0.36639118457300274
50,2003-11-30,Minneapolis,Chicago,16.060917721518987
51,2003-11-30,Las Vegas,Los Angeles,6.1571428571428575
52,2003-11-30,San Francisco,Los Angeles,8.513016845329249
53,2003-11-30,Chicago,Minneapolis,19.963111467522054
54,2003-11-30,Los Angeles,San Francisco,1.7032163742690059
55,2003-12-31,Minneapolis,Chicago,11.411529223378704
56,2003-12-31,Las Vegas,Los Angeles,7.7497425334706485
57,2003-12-31,San Francisco,Los Angeles,18.848821081830792
58,2003-12-31,Chicago,Minneapolis,14.40749601275917
59,2003-12-31,Los Angeles,San Francisco,8.483221476510067
0,2004-01-31,Minneapolis,Chicago,17.356756756756756
1,2004-01-31,Las Vegas,Los Angeles,5.978239366963402
2,2004-01-31,San Francisco,Los Angeles,12.731364275668072
3,2004-01-31,Chicago,Minneapolis,17.770504731861198
4,2004-01-31,Los Angeles,San Francisco,2.543275632490013
5,2004-02-29,Minneapolis,Chicago,6.649300155520995
6,2004-02-29,Las Vegas,Los Angeles,12.93717277486911
7,2004-02-29,San Francisco,Los Angeles,13.831594634873323
8,2004-02-29,Chicago,Minneapolis,11.327476038338657
9,2004-02-29,Los Angeles,San Francisco,4.077363896848137
10,2004-03-31,Minneapolis,Chicago,13.0759027266028
11,2004-03-31,Las Vegas,Los Angeles,5.683653846153846
12,2004-03-31,San Francisco,Los Angeles,3.4445983379501386
13,2004-03-31,Chicago,Minneapolis,14.031722054380664
14,2004-03-31,Los Angeles,San Francisco,1.4926372155287817
15,2004-04-30,Minneapolis,Chicago,2.6991150442477876
16,2004-04-30,Las Vegas,Los Angeles,8.517073170731708
17,2004-04-30,San Francisco,Los Angeles,0.36488340192043894
18,2004-04-30,Chicago,Minneapolis,6.760902255639098
19,2004-04-30,Los Angeles,San Francisco,-0.8066759388038943
20,2004-05-31,Minneapolis,Chicago,16.51042471042471
21,2004-05-31,Las Vegas,Los Angeles,3.350378787878788
22,2004-05-31,San Francisco,Los Angeles,5.122448979591836
23,2004-05-31,Chicago,Minneapolis,19.666136724960253
24,2004-05-31,Los Angeles,San Francisco,1.0109439124487005
25,2004-06-30,Minneapolis,Chicago,11.534266764922624
26,2004-06-30,Las Vegas,Los Angeles,10.17738791423002
27,2004-06-30,San Francisco,Los Angeles,8.223560910307897
28,2004-06-30,Chicago,Minneapolis,13.406687402799378
29,2004-06-30,Los Angeles,San Francisco,8.236315086782376
30,2004-07-31,Minneapolis,Chicago,10.224112426035504
31,2004-07-31,Las Vegas,Los Angeles,9.67047619047619
32,2004-07-31,San Francisco,Los Angeles,5.027027027027027
33,2004-07-31,Chicago,Minneapolis,10.58915946582875
34,2004-07-31,Los Angeles,San Francisco,6.58312020460358
35,2004-08-31,Minneapolis,Chicago,5.310820124052378
36,2004-08-31,Las Vegas,Los Angeles,10.08876298394712
37,2004-08-31,San Francisco,Los Angeles,7.031565656565657
38,2004-08-31,Chicago,Minneapolis,7.098384728340675
39,2004-08-31,Los Angeles,San Francisco,4.474747474747475
40,2004-09-30,Minneapolis,Chicago,-4.133283132530121
41,2004-09-30,Las Vegas,Los Angeles,6.608094768015794
42,2004-09-30,San Francisco,Los Angeles,3.916223404255319
43,2004-09-30,Chicago,Minneapolis,-2.7636363636363637
44,2004-09-30,Los Angeles,San Francisco,-0.40131578947368424
45,2004-10-31,Minneapolis,Chicago,2.270449521002211
46,2004-10-31,Las Vegas,Los Angeles,8.841040462427745
47,2004-10-31,San Francisco,Los Angeles,8.434036939313984
48,2004-10-31,Chicago,Minneapolis,3.7044410413476263
49,2004-10-31,Los Angeles,San Francisco,3.1041931385006354
50,2004-11-30,Minneapolis,Chicago,3.721549636803874
51,2004-11-30,Las Vegas,Los Angeles,10.4189453125
52,2004-11-30,San Francisco,Los Angeles,-0.8063623789764869
53,2004-11-30,Chicago,Minneapolis,5.514261744966443
54,2004-11-30,Los Angeles,San Francisco,-0.3848202396804261
55,2004-12-31,Minneapolis,Chicago,8.493934142114385
56,2004-12-31,Las Vegas,Los Angeles,11.101761252446185
57,2004-12-31,San Francisco,Los Angeles,11.10840108401084
58,2004-12-31,Chicago,Minneapolis,10.84676007005254
59,2004-12-31,Los Angeles,San Francisco,7.816644993498049
0,2005-01-31,Minneapolis,Chicago,13.3
1,2005-01-31,Las Vegas,Los Angeles,13.9404296875
2,2005-01-31,San Francisco,Los Angeles,11.616519174041297
3,2005-01-31,Chicago,Minneapolis,15.522131887985546
4,2005-01-31,Los Angeles,San Francisco,6.346045197740113
5,2005-02-28,Minneapolis,Chicago,-1.1339366515837104
6,2005-02-28,Las Vegas,Los Angeles,14.3726977248104
7,2005-02-28,San Francisco,Los Angeles,7.814634146341463
8,2005-02-28,Chicago,Minneapolis,1.9592969472710453
9,2005-02-28,Los Angeles,San Francisco,6.024767801857585
10,2005-03-31,Minneapolis,Chicago,5.959765297569153
11,2005-03-31,Las Vegas,Los Angeles,6.324853228962818
12,2005-03-31,San Francisco,Los Angeles,5.341040462427745
13,2005-03-31,Chicago,Minneapolis,7.878916172734971
14,2005-03-31,Los Angeles,San Francisco,4.108991825613079
15,2005-04-30,Minneapolis,Chicago,-3.404057480980558
16,2005-04-30,Las Vegas,Los Angeles,1.2052529182879377
17,2005-04-30,San Francisco,Los Angeles,-0.11773255813953488
18,2005-04-30,Chicago,Minneapolis,-1.2055749128919862
19,2005-04-30,Los Angeles,San Francisco,-0.5431547619047619
20,2005-05-31,Minneapolis,Chicago,3.4734848484848486
21,2005-05-31,Las Vegas,Los Angeles,4.356873822975518
22,2005-05-31,San Francisco,Los Angeles,7.87517146776406
23,2005-05-31,Chicago,Minneapolis,3.92421875
24,2005-05-31,Los Angeles,San Francisco,0.8189415041782729
25,2005-06-30,Minneapolis,Chicago,12.057959814528594
26,2005-06-30,Las Vegas,Los Angeles,7.228599221789883
27,2005-06-30,San Francisco,Los Angeles,10.593294460641399
28,2005-06-30,Chicago,Minneapolis,12.088119590873328
29,2005-06-30,Los Angeles,San Francisco,8.775836972343523
30,2005-07-31,Minneapolis,Chicago,13.243690851735016
31,2005-07-31,Las Vegas,Los Angeles,11.249758919961428
32,2005-07-31,San Francisco,Los Angeles,5.825396825396825
33,2005-07-31,Chicago,Minneapolis,14.142857142857142
34,2005-07-31,Los Angeles,San Francisco,4.2546230440967285
35,2005-08-31,Minneapolis,Chicago,6.819423368740516
36,2005-08-31,Las Vegas,Los Angeles,8.981220657276996
37,2005-08-31,San Francisco,Los Angeles,6.813559322033898
38,2005-08-31,Chicago,Minneapolis,8.813220599538816
39,2005-08-31,Los Angeles,San Francisco,3.4055944055944054
40,2005-09-30,Minneapolis,Chicago,6.054443554843875
41,2005-09-30,Las Vegas,Los Angeles,3.9321223709369026
42,2005-09-30,San Francisco,Los Angeles,2.596291012838802
43,2005-09-30,Chicago,Minneapolis,7.533884297520661
44,2005-09-30,Los Angeles,San Francisco,2.0312035661218424
45,2005-10-31,Minneapolis,Chicago,0.7900826446280992
46,2005-10-31,Las Vegas,Los Angeles,11.33920296570899
47,2005-10-31,San Francisco,Los Angeles,6.459944751381215
48,2005-10-31,Chicago,Minneapolis,1.967741935483871
49,2005-10-31,Los Angeles,San Francisco,2.7445887445887447
50,2005-11-30,Minneapolis,Chicago,7.954797047970479
51,2005-11-30,Las Vegas,Los Angeles,2.7259475218658893
52,2005-11-30,San Francisco,Los Angeles,5.099099099099099
53,2005-11-30,Chicago,Minneapolis,4.10171102661597
54,2005-11-30,Los Angeles,San Francisco,4.479136690647482
55,2005-12-31,Minneapolis,Chicago,20.063236870310824
56,2005-12-31,Las Vegas,Los Angeles,4.9541015625
57,2005-12-31,San Francisco,Los Angeles,28.020231213872833
58,2005-12-31,Chicago,Minneapolis,17.997860962566843
59,2005-12-31,Los Angeles,San Francisco,20.88689655172414
0,2006-01-31,Minneapolis,Chicago,5.206392694063927
1,2006-01-31,Las Vegas,Los Angeles,5.268544600938967
2,2006-01-31,San Francisco,Los Angeles,9.425253991291727
3,2006-01-31,Chicago,Minneapolis,4.149436090225564
4,2006-01-31,Los Angeles,San Francisco,3.557584269662921
5,2006-02-28,Minneapolis,Chicago,5.663032705649157
6,2006-02-28,Las Vegas,Los Angeles,8.425944841675179
7,2006-02-28,San Francisco,Los Angeles,11.328100470957613
8,2006-02-28,Chicago,Minneapolis,3.4689092762487257
9,2006-02-28,Los Angeles,San Francisco,5.086021505376344
10,2006-03-31,Minneapolis,Chicago,13.508282476024412
11,2006-03-31,Las Vegas,Los Angeles,8.974860335195531
12,2006-03-31,San Francisco,Los Angeles,21.313642756680732
13,2006-03-31,Chicago,Minneapolis,14.032608695652174
14,2006-03-31,Los Angeles,San Francisco,13.469529085872576
15,2006-04-30,Minneapolis,Chicago,8.041595925297115
16,2006-04-30,Las Vegas,Los Angeles,11.448184233835253
17,2006-04-30,San Francisco,Los Angeles,13.50297619047619
18,2006-04-30,Chicago,Minneapolis,7.227792436235708
19,2006-04-30,Los Angeles,San Francisco,11.56701030927835
20,2006-05-31,Minneapolis,Chicago,11.926215277777779
21,2006-05-31,Las Vegas,Los Angeles,8.562931034482759
22,2006-05-31,San Francisco,Los Angeles,5.223776223776224
23,2006-05-31,Chicago,Minneapolis,11.233968804159446
24,2006-05-31,Los Angeles,San Francisco,3.9846153846153847
25,2006-06-30,Minneapolis,Chicago,11.133561643835616
26,2006-06-30,Las Vegas,Los Angeles,10.070017953321365
27,2006-06-30,San Francisco,Los Angeles,6.577304964539007
28,2006-06-30,Chicago,Minneapolis,3.74070796460177
29,2006-06-30,Los Angeles,San Francisco,6.199438202247191
30,2006-07-31,Minneapolis,Chicago,14.268251273344651
31,2006-07-31,Las Vegas,Los Angeles,13.576991150442478
32,2006-07-31,San Francisco,Los Angeles,5.181176470588236
33,2006-07-31,Chicago,Minneapolis,8.505808757819482
34,2006-07-31,Los Angeles,San Francisco,7.058343057176196
35,2006-08-31,Minneapolis,Chicago,11.777049180327868
36,2006-08-31,Las Vegas,Los Angeles,10.304083405734143
37,2006-08-31,San Francisco,Los Angeles,8.40084388185654
38,2006-08-31,Chicago,Minneapolis,8.855678906917165
39,2006-08-31,Los Angeles,San Francisco,9.092998955067921
40,2006-09-30,Minneapolis,Chicago,10.44367417677643
41,2006-09-30,Las Vegas,Los Angeles,8.51788908765653
42,2006-09-30,San Francisco,Los Angeles,4.98410896708286
43,2006-09-30,Chicago,Minneapolis,14.468916518650088
44,2006-09-30,Los Angeles,San Francisco,7.832402234636872
45,2006-10-31,Minneapolis,Chicago,9.806397306397306
46,2006-10-31,Las Vegas,Los Angeles,10.804214223002633
47,2006-10-31,San Francisco,Los Angeles,7.391304347826087
48,2006-10-31,Chicago,Minneapolis,13.099827882960414
49,2006-10-31,Los Angeles,San Francisco,10.36836518046709
50,2006-11-30,Minneapolis,Chicago,3.950261780104712
51,2006-11-30,Las Vegas,Los Angeles,4.715686274509804
52,2006-11-30,San Francisco,Los Angeles,11.71256830601093
53,2006-11-30,Chicago,Minneapolis,10.087813620071685
54,2006-11-30,Los Angeles,San Francisco,9.171792152704136
55,2006-12-31,Minneapolis,Chicago,12.720216606498195
56,2006-12-31,Las Vegas,Los Angeles,11.398834304746044
57,2006-12-31,San Francisco,Los Angeles,13.014814814814814
58,2006-12-31,Chicago,Minneapolis,18.157116451016638
59,2006-12-31,Los Angeles,San Francisco,9.347554630593132
0,2007-01-31,Minneapolis,Chicago,6.09009009009009
1,2007-01-31,Las Vegas,Los Angeles,10.057595993322204
2,2007-01-31,San Francisco,Los Angeles,4.064618644067797
3,2007-01-31,Chicago,Minneapolis,12.177310924369747
4,2007-01-31,Los Angeles,San Francisco,3.0352697095435683
5,2007-02-28,Minneapolis,Chicago,15.540950455005056
6,2007-02-28,Las Vegas,Los Angeles,10.837662337662337
7,2007-02-28,San Francisco,Los Angeles,16.01853997682503
8,2007-02-28,Chicago,Minneapolis,20.572170301142265
9,2007-02-28,Los Angeles,San Francisco,13.13692480359147
10,2007-03-31,Minneapolis,Chicago,14.610720562390158
11,2007-03-31,Las Vegas,Los Angeles,8.803675856307436
12,2007-03-31,San Francisco,Los Angeles,1.842
13,2007-03-31,Chicago,Minneapolis,18.666666666666668
14,2007-03-31,Los Angeles,San Francisco,5.502879078694818
15,2007-04-30,Minneapolis,Chicago,10.691498685363715
16,2007-04-30,Las Vegas,Los Angeles,8.436909871244636
17,2007-04-30,San Francisco,Los Angeles,7.373362445414847
18,2007-04-30,Chicago,Minneapolis,15.521422060164085
19,2007-04-30,Los Angeles,San Francisco,4.828877005347594
20,2007-05-31,Minneapolis,Chicago,7.389507154213036
21,2007-05-31,Las Vegas,Los Angeles,5.475183075671278
22,2007-05-31,San Francisco,Los Angeles,7.7621097954790095
23,2007-05-31,Chicago,Minneapolis,7.058872305140961
24,2007-05-31,Los Angeles,San Francisco,6.528586839266451
25,2007-06-30,Minneapolis,Chicago,16.101287553648067
26,2007-06-30,Las Vegas,Los Angeles,5.933563416738568
27,2007-06-30,San Francisco,Los Angeles,13.334444444444445
28,2007-06-30,Chicago,Minneapolis,17.403967538322814
29,2007-06-30,Los Angeles,San Francisco,12.9
30,2007-07-31,Minneapolis,Chicago,15.466257668711657
31,2007-07-31,Las Vegas,Los Angeles,7.51669449081803
32,2007-07-31,San Francisco,Los Angeles,18.397814207650274
33,2007-07-31,Chicago,Minneapolis,15.835023041474654
34,2007-07-31,Los Angeles,San Francisco,17.82908704883227
35,2007-08-31,Minneapolis,Chicago,28.668161434977577
36,2007-08-31,Las Vegas,Los Angeles,10.738134206219312
37,2007-08-31,San Francisco,Los Angeles,16.42904290429043
38,2007-08-31,Chicago,Minneapolis,28.158896289248336
39,2007-08-31,Los Angeles,San Francisco,13.137088204038257
40,2007-09-30,Minneapolis,Chicago,19.02071563088512
41,2007-09-30,Las Vegas,Los Angeles,4.053218884120172
42,2007-09-30,San Francisco,Los Angeles,9.670391061452515
43,2007-09-30,Chicago,Minneapolis,18.06256206554121
44,2007-09-30,Los Angeles,San Francisco,10.337430167597766
45,2007-10-31,Minneapolis,Chicago,14.673721340388006
46,2007-10-31,Las Vegas,Los Angeles,4.440298507462686
47,2007-10-31,San Francisco,Los Angeles,17.47563559322034
48,2007-10-31,Chicago,Minneapolis,14.664172123479888
49,2007-10-31,Los Angeles,San Francisco,14.45042194092827
50,2007-11-30,Minneapolis,Chicago,4.491510277033065
51,2007-11-30,Las Vegas,Los Angeles,8.89769820971867
52,2007-11-30,San Francisco,Los Angeles,14.431588613406795
53,2007-11-30,Chicago,Minneapolis,6.2894736842105265
54,2007-11-30,Los Angeles,San Francisco,15.889705882352942
55,2007-12-31,Minneapolis,Chicago,28.64457831325301
56,2007-12-31,Las Vegas,Los Angeles,11.335958005249344
57,2007-12-31,San Francisco,Los Angeles,24.93873873873874
58,2007-12-31,Chicago,Minneapolis,30.76520811099253
59,2007-12-31,Los Angeles,San Francisco,21.22772277227723
0,2008-01-31,Minneapolis,Chicago,16.19648397104447
1,2008-01-31,Las Vegas,Los Angeles,13.791666666666666
2,2008-01-31,San Francisco,Los Angeles,38.96235521235521
3,2008-01-31,Chicago,Minneapolis,23.68729281767956
4,2008-01-31,Los Angeles,San Francisco,31.879734848484848
5,2008-02-29,Minneapolis,Chicago,18.01276102088167
6,2008-02-29,Las Vegas,Los Angeles,11.53688524590164
7,2008-02-29,San Francisco,Los Angeles,20.04004004004004
8,2008-02-29,Chicago,Minneapolis,23.672029702970296
9,2008-02-29,Los Angeles,San Francisco,18.03875968992248
10,2008-03-31,Minneapolis,Chicago,15.496894409937887
11,2008-03-31,Las Vegas,Los Angeles,7.925357873210634
12,2008-03-31,San Francisco,Los Angeles,6.302164502164502
13,2008-03-31,Chicago,Minneapolis,14.363128491620111
14,2008-03-31,Los Angeles,San Francisco,6.419111483654652
15,2008-04-30,Minneapolis,Chicago,12.76007866273353
16,2008-04-30,Las Vegas,Los Angeles,2.455578512396694
17,2008-04-30,San Francisco,Los Angeles,3.8086956521739133
18,2008-04-30,Chicago,Minneapolis,10.26951871657754
19,2008-04-30,Los Angeles,San Francisco,2.760204081632653
20,2008-05-31,Minneapolis,Chicago,10.91327063740857
21,2008-05-31,Las Vegas,Los Angeles,6.094581280788177
22,2008-05-31,San Francisco,Los Angeles,10.940728196443692
23,2008-05-31,Chicago,Minneapolis,7.0
24,2008-05-31,Los Angeles,San Francisco,9.28169014084507
25,2008-06-30,Minneapolis,Chicago,26.663145539906104
26,2008-06-30,Las Vegas,Los Angeles,4.0131578947368425
27,2008-06-30,San Francisco,Los Angeles,21.775510204081634
28,2008-06-30,Chicago,Minneapolis,26.90391459074733
29,2008-06-30,Los Angeles,San Francisco,16.988420181968568
30,2008-07-31,Minneapolis,Chicago,10.696528555431131
31,2008-07-31,Las Vegas,Los Angeles,4.676441837732161
32,2008-07-31,San Francisco,Los Angeles,15.901071723000824
33,2008-07-31,Chicago,Minneapolis,12.067491563554556
34,2008-07-31,Los Angeles,San Francisco,12.446153846153846
35,2008-08-31,Minneapolis,Chicago,3.8606271777003482
36,2008-08-31,Las Vegas,Los Angeles,3.2857142857142856
37,2008-08-31,San Francisco,Los Angeles,8.49406779661017
38,2008-08-31,Chicago,Minneapolis,1.6054181389870437
39,2008-08-31,Los Angeles,San Francisco,8.831666666666667
40,2008-09-30,Minneapolis,Chicago,-0.6320987654320988
41,2008-09-30,Las Vegas,Los Angeles,-0.010964912280701754
42,2008-09-30,San Francisco,Los Angeles,1.7138461538461538
43,2008-09-30,Chicago,Minneapolis,3.3092783505154637
44,2008-09-30,Los Angeles,San Francisco,0.21306532663316582
45,2008-10-31,Minneapolis,Chicago,-4.083715596330276
46,2008-10-31,Las Vegas,Los Angeles,-3.652910052910053
47,2008-10-31,San Francisco,Los Angeles,2.1409869083585096
48,2008-10-31,Chicago,Minneapolis,-2.1137724550898205
49,2008-10-31,Los Angeles,San Francisco,-1.2684365781710913
50,2008-11-30,Minneapolis,Chicago,-2.45578231292517
51,2008-11-30,Las Vegas,Los Angeles,4.5543071161048685
52,2008-11-30,San Francisco,Los Angeles,1.9691289966923926
53,2008-11-30,Chicago,Minneapolis,-1.7156286721504113
54,2008-11-30,Los Angeles,San Francisco,-3.6419624217119
55,2008-12-31,Minneapolis,Chicago,22.446753246753246
56,2008-12-31,Las Vegas,Los Angeles,6.907990314769976
57,2008-12-31,San Francisco,Los Angeles,19.174636174636174
58,2008-12-31,Chicago,Minneapolis,19.89391979301423
59,2008-12-31,Los Angeles,San Francisco,8.982125124131082
